10
29
31
31
34
34
36
36
38
38
39
39
39
39
38
39
37
38
36
37
35
35
33
34
33
33
33
33
33
33
35
33
35
34
35
34
35
34
35
34
34
34
33
34
33
35
33
35
33
35
34
35
35
35
35
35
35
34
35
34
35
33
35
34
35
34
35
35
34
35
34
35
34
36
35
37
37
39
39
42
43
45
47
48
50
50
51
50
50
48
48
46
46
44
43
42
41
41
39
40
38
40
38
40
39
40
39
40
40
41
41
41
41
40
41
39
40
39
39
38
39
38
38
38
37
38
36
38
36
38
36
37
36
37
36
37
37
37
38
37
39
38
39
38
40
39
40
40
40
39
40
40
39
40
39
40
40
42
43
46
47
50
51
54
55
55
56
55
56
53
53
51
51
48
48
46
45
43
43
42
41
42
40
41
40
41
40
41
41
41
41
41
41
41
41
40
41
40
41
39
40
39
39
38
39
38
38
38
38
39
38
39
38
39
38
39
38
39
39
39
40
40
41
40
41
41
42
41
43
41
43
42
42
41
41
41
40
41
40
42
42
45
46
50
52
56
58
59
61
61
62
59
59
56
55
52
51
48
47
45
43
42
41
41
39
40
39
41
40
42
42
44
43
44
44
44
45
44
45
43
44
42
43
41
42
40
41
39
39
39
38
38
37
38
37
39
38
39
38
39
39
40
40
41
41
41
42
41
42
41
42
40
42
40
41
40
40
40
39
40
39
40
38
41
40
43
45
49
52
55
59
61
64
64
66
64
64
60
59
55
53
50
47
45
43
41
39
39
37
38
37
38
38
40
39
41
41
42
43
42
44
43
44
43
44
43
44
42
43
42
42
41
40
41
39
41
39
41
39
41
40
41
41
41
41
40
40
39
40
38
39
38
39
38
39
38
39
39
39
39
39
40
39
41
39
42
42
45
46
51
53
58
61
64
66
66
68
66
66
62
60
56
54
50
47
44
42
41
39
39
37
38
36
38
37
40
40
42
42
44
44
44
45
44
45
44
45
43
43
41
41
40
40
39
39
39
38
39
38
39
38
39
38
39
39
39
39
39
40
39
41
40
41
39
41
39
41
39
40
39
39
39
38
38
37
39
38
41
42
47
49
55
58
62
65
67
69
68
68
65
65
61
59
55
53
49
48
45
43
42
40
40
38
39
38
39
38
41
40
42
43
44
44
45
46
46
47
45
47
45
46
44
44
43
43
42
42
42
41
41
40
41
40
41
39
41
39
40
39
39
39
39
39
39
40
39
41
39
41
40
41
41
41
41
40
41
40
42
42
46
47
52
55
61
64
67
69
71
71
70
69
66
64
59
58
53
51
47
46
43
41
40
38
38
37
39
38
41
40
43
43
45
45
46
46
46
47
46
47
45
46
43
44
41
42
40
40
39
39
39
39
39
38
39
38
39
38
39
38
39
38
39
38
39
39
39
40
39
41
39
41
39
40
39
39
38
38
38
38
40
41
45
47
52
55
61
63
67
68
70
69
67
66
62
60
55
53
49
47
43
42
39
39
37
37
37
37
39
38
41
40
43
43
45
44
46
45
45
45
44
44
43
43
41
42
40
41
39
40
39
39
39
39
39
38
39
38
39
38
39
38
39
39
39
40
40
41
40
41
40
41
40
41
39
40
39
40
39
40
41
42
45
47
52
54
60
62
67
68
69
68
67
65
61
59
55
52
48
47
43
42
39
38
36
36
36
36
37
37
39
39
41
41
43
43
45
44
45
44
44
43
42
42
40
41
38
39
37
38
36
37
36
36
36
36
36
36
37
36
38
37
39
38
40
39
41
40
41
41
40
41
39
40
39
40
38
40
38
39
39
40
41
42
45
48
53
55
61
63
67
67
70
69
68
66
63
61
57
55
50
49
44
44
40
40
37
37
36
36
36
36
38
38
40
40
43
42
44
43
45
44
45
44
44
43
43
43
41
41
39
40
38
39
38
38
37
37
37
36
37
36
38
37
39
38
40
39
40
40
40
40
40
41
40
41
40
41
40
41
39
41
39
40
40
41
42
44
47
50
55
58
63
65
69
69
71
70
68
66
63
60
56
54
50
48
44
44
40
40
38
38
37
37
38
38
40
40
43
42
45
44
46
44
45
44
44
44
43
43
41
41
39
41
38
39
38
39
38
38
38
38
39
38
40
39
41
40
41
40
42
41
42
41
41
42
41
42
40
42
40
41
40
41
39
40
39
39
39
39
40
40
43
44
49
52
59
62
67
70
73
73
73
72
69
67
63
61
55
53
